time,StepCount,Activity Score (MET.s),AS,Sedentary Time (s),Upright Time (s),Stepping Time (s),Sedentary to Upright Movements,Upright to Sedentary Movements,Sum(abs(dChannel1)),Sum(abs(dChannel2)),Sum(abs(dChannel3)),
44583.70313,30,60.33428571,4.022285714,0,15,15,0,0,58303,32557,50832,
44583.66337,30,60.30952381,4.020634921,0,15,15,0,0,63516,33167,46791,
44587.67639,30,60.29714286,4.019809524,0,15,15,0,0,48024,28021,39691,
44582.44063,30,60.26,4.017333333,0,15,15,0,0,22464,13090,19933,
44582.44306,32,60.26,4.017333333,0,15,15,0,0,27109,12672,20454,
44582.44392,30,60.26,4.017333333,0,15,15,0,0,23841,11982,21001,
44582.46198,30,60.26,4.017333333,0,15,15,0,0,32263,12929,23550,
44582.46319,30,60.26,4.017333333,0,15,15,0,0,25202,13120,22892,
44584.60122,30,60.26,4.017333333,0,15,15,0,0,23893,13465,18810,
44587.66997,30,60.26,4.017333333,0,15,15,0,0,15902,10803,18921,
44589.41788,30,60.26,4.017333333,0,15,15,0,0,22500,10545,20377,
44584.60208,32,60.23636364,4.015757576,0,15,15,0,0,16230,15269,20255,
44584.6599,30,60.23111111,4.015407407,0,15,15,0,0,23923,18099,19444,
44584.71528,30,60.23111111,4.015407407,0,15,15,0,0,19405,16708,17738,
44583.70278,30,60.21666667,4.014444444,0,15,15,0,0,40235,26109,34329,
44582.46337,30,60.21272727,4.014181818,0,15,15,0,0,25450,10773,25754,
44582.47188,30,60.20222222,4.013481481,0,15,15,0,0,26286,10860,22001,
44582.46215,30,60.17333333,4.011555556,0,15,15,0,0,31171,11026,24633,
44583.66545,30,60.16883117,4.011255411,0,15,15,0,0,60723,27718,45188,
44587.67274,30,60.16,4.010666667,0,15,15,0,0,57550,33570,48614,
44587.67778,30,60.1,4.006666667,0,15,15,0,0,64907,35146,51812,
44584.65938,30,60.08666667,4.005777778,0,15,15,0,0,20963,18414,19019,
44587.67361,30,60.03376623,4.002251082,0,15,15,0,0,59646,32267,47870,
44582.44167,30,60,4,0,15,15,0,0,26608,15116,18927,
44582.44444,30,60,4,0,15,15,0,0,24088,10847,21401,
44582.46389,30,60,4,0,15,15,0,0,20789,11783,20414,
44583.66736,30,60,4,0,15,15,0,0,60256,28387,45533,
44583.67309,30,60,4,0,15,15,0,0,63843,30423,50109,
44584.66736,30,60,4,0,15,15,0,0,21825,12263,19264,
44587.6691,30,60,4,0,15,15,0,0,17347,10406,19425,
44587.66927,30,60,4,0,15,15,0,0,15663,10766,18470,
44587.66962,30,60,4,0,15,15,0,0,18824,12123,20959,
44587.67014,30,60,4,0,15,15,0,0,17202,10951,19487,
44587.66944,30,59.94222222,3.996148148,0,15,15,0,0,17172,10695,18878,
44589.41528,30,59.94222222,3.996148148,0,15,15,0,0,23612,15314,20676,
44582.44271,30,59.91333333,3.994222222,0,15,15,0,0,22353,15744,21570,
44583.68264,30,59.91333333,3.994222222,0,15,15,0,0,57063,26706,49359,
44584.71493,30,59.91333333,3.994222222,0,15,15,0,0,21158,18600,17232,
44583.70486,30,59.9,3.993333333,0,15,15,0,0,35279,20208,29863,
44583.69392,30,59.88571429,3.992380952,0,15,15,0,0,55503,28752,43191,
44584.6974,28,59.88,3.992,0,15,14,0,0,20345,14173,19950,
44587.6592,28,59.87,3.991333333,0,15,15,0,0,62789,34506,51142,
44587.65295,30,59.84285714,3.98952381,0,15,15,0,0,66122,40780,54115,
44587.66597,30,59.81428571,3.987619048,0,15,15,0,0,65357,37294,54899,
44587.67587,30,59.81428571,3.987619048,0,15,15,0,0,55429,36703,47551,
44587.66111,30,59.8,3.986666667,0,15,15,0,0,64125,33944,50509,
44587.67674,30,59.75238095,3.983492063,0,15,15,0,0,55917,38249,38235,
44587.67708,30,59.74666667,3.983111111,0,15,15,0,0,58732,33882,51361,
44582.47101,30,59.74,3.982666667,0,15,15,0,0,27206,12431,26308,
44583.69965,30,59.74,3.982666667,0,15,15,0,0,18463,10930,17457,
44583.6901,30,59.73103448,3.982068966,0,15,15,0,0,60049,31045,49742,
44587.66632,30,59.71428571,3.980952381,0,15,15,0,0,61612,31449,48848,
44582.47205,30,59.69272727,3.979515152,0,15,15,0,0,25055,9442,18606,
44589.40851,30,59.64444444,3.976296296,0,15,15,0,0,58233,33457,45097,
44582.44375,30,59.62857143,3.975238095,0,15,15,0,0,22470,14624,22910,
44583.6908,30,59.62857143,3.975238095,0,15,15,0,0,63428,31740,48959,
44583.69983,28,59.62857143,3.975238095,0,15,15,0,0,19082,12028,18592,
44583.7,30,59.62857143,3.975238095,0,15,15,0,0,60202,31436,50483,
44583.7059,30,59.62857143,3.975238095,0,15,15,0,0,50672,32226,44017,
44587.65,28,59.62857143,3.975238095,0,15,15,0,0,68144,41821,51777,
44587.66493,30,59.62857143,3.975238095,0,15,15,0,0,64144,35465,56956,
44583.69688,30,59.60902256,3.973934837,0,15,15,0,0,59044,31137,50687,
44587.67517,30,59.6,3.973333333,0,15,15,0,0,61057,33988,51321,
44582.47153,30,59.55428571,3.970285714,0,15,15,0,0,27227,10240,23098,
44582.4717,30,59.53777778,3.969185185,0,15,15,0,0,22498,10978,22129,
44584.69618,30,59.53777778,3.969185185,0,15,15,0,0,21751,15179,17721,
44587.65382,30,59.48571429,3.965714286,0,15,15,0,0,65622,34697,54941,
44587.65538,30,59.48571429,3.965714286,0,15,15,0,0,65520,37646,58751,
44582.44115,30,59.48,3.965333333,0,15,15,0,0,23010,14567,20228,
44582.44427,30,59.48,3.965333333,0,15,15,0,0,22420,10971,20205,
44582.46441,30,59.48,3.965333333,0,15,15,0,0,26259,12974,20613,
44582.47066,28,59.48,3.965333333,0,15,15,0,0,22501,12609,19107,
44582.47083,30,59.48,3.965333333,0,15,15,0,0,22954,9836,20378,
44582.47118,30,59.48,3.965333333,0,15,15,0,0,27212,11302,19909,
44584.60035,28,59.48,3.965333333,0,15,15,0,0,15768,10457,16627,
44584.60174,30,59.48,3.965333333,0,15,15,0,0,18064,14813,17594,
44584.69549,28,59.45111111,3.963407407,0,15,15,0,0,20058,14581,18136,
44583.67361,30,59.44285714,3.962857143,0,15,15,0,0,62849,26919,49818,
44583.70573,30,59.37142857,3.958095238,0,15,15,0,0,47478,32033,41994,
44587.67257,30,59.36857143,3.957904762,0,15,15,0,0,59600,34605,51395,
44584.58993,30,59.36031746,3.957354497,0,15,15,0,0,33469,28804,28342,
44587.66128,28,59.35,3.956666667,0,15,15,0,0,64547,32227,55517,
44583.68681,30,59.31428571,3.954285714,0,15,15,0,0,63128,31766,52738,
44584.70625,30,59.30666667,3.953777778,0,15,15,0,0,37257,28272,30039,
44587.65104,28,59.28190476,3.952126984,0,15,15,0,0,62838,34663,47857,
44583.67188,30,59.26333333,3.950888889,0,15,15,0,0,59488,26721,47493,
44583.70295,30,59.26333333,3.950888889,0,15,15,0,0,56539,37333,47465,
44582.4408,30,59.26,3.950666667,0,15,15,0,0,24063,12669,19477,
44583.67465,30,59.25714286,3.95047619,0,15,15,0,0,61377,30386,51831,
44583.69722,28,59.25714286,3.95047619,0,15,15,0,0,60887,31196,50441,
44587.65226,30,59.25714286,3.95047619,0,15,15,0,0,66000,34180,55275,
44587.6651,30,59.25714286,3.95047619,0,15,15,0,0,62130,30341,50165,
44584.60191,28,59.24363636,3.949575758,0,15,15,0,0,16124,14426,18550,
44583.68299,28,59.22857143,3.948571429,0,15,15,0,0,61580,28031,48510,
44583.68646,28,59.22857143,3.948571429,0,15,15,0,0,57483,30015,45846,
44583.70538,28,59.2,3.946666667,0,15,15,0,0,48901,30345,37722,
44582.44861,28,59.19454545,3.94630303,0,15,14,0,0,26784,9549,23725,
44584.70469,30,59.17666667,3.945111111,0,15,15,0,0,29290,21775,22728,
44582.44201,30,59.10444444,3.940296296,0,15,15,0,0,21431,14671,17708,
44583.67674,30,59.09,3.939333333,0,15,15,0,0,64905,32091,52794,
44582.44358,30,59.07142857,3.938095238,0,15,15,0,0,21315,15901,20346,
44583.6816,30,59.07142857,3.938095238,0,15,15,0,0,62179,26574,52266,
44587.65938,30,59.01571429,3.934380952,0,15,15,0,0,64888,35681,55295,
44587.67049,30,58.96,3.930666667,0,15,15,0,0,59345,30829,45292,
44583.70017,30,58.94285714,3.92952381,0,15,15,0,0,57542,32855,49365,
44584.60295,28,58.91666667,3.927777778,0,15,15,0,0,19830,15330,17069,
44583.69601,28,58.88571429,3.925714286,0,15,15,0,0,56250,31832,48210,
44584.66875,30,58.86545455,3.924363636,0,15,15,0,0,20865,9681,19543,
44587.6599,28,58.8,3.92,0,15,15,0,0,66814,34005,56662,
44583.70139,30,58.77428571,3.918285714,0,15,15,0,0,49809,33162,45757,
44582.46285,28,58.74727273,3.916484848,0,15,15,0,0,22577,11979,19648,
44587.66858,28,58.70977444,3.913984962,0,15,15,0,0,64019,33551,52678,
44582.44132,30,58.7,3.913333333,0,15,15,0,0,19908,15922,17551,
44582.4441,28,58.7,3.913333333,0,15,15,0,0,22363,10238,18820,
44584.60226,28,58.7,3.913333333,0,15,15,0,0,17747,13935,17083,
44584.70156,30,58.65272727,3.910181818,0,15,15,0,0,15157,9762,15460,
44582.44149,28,58.55818182,3.903878788,0,15,15,0,0,19673,15969,17153,
44584.66892,28,58.53454545,3.90230303,0,15,15,0,0,20210,9550,17214,
44583.68733,28,58.51428571,3.900952381,0,15,15,0,0,62734,30545,52135,
44587.66424,28,58.51428571,3.900952381,0,15,15,0,0,59268,29239,51624,
44583.67656,30,58.51,3.900666667,0,15,15,0,0,64635,32440,55067,
44583.68802,30,58.48333333,3.898888889,0,15,15,0,0,60034,29211,55215,
44583.68368,28,58.48,3.898666667,0,15,15,0,0,59378,27741,48180,
44583.66354,28,58.39047619,3.892698413,0,15,15,0,0,63860,30471,45387,
44583.66319,30,58.32857143,3.888571429,0,15,15,0,0,64234,36334,45699,
44582.44184,28,58.32181818,3.888121212,0,15,15,0,0,18309,16177,16860,
44583.6934,28,58.31428571,3.887619048,0,15,15,0,0,65567,32929,54764,
44587.65451,28,58.31428571,3.887619048,0,15,15,0,0,70303,40693,56667,
44584.60017,30,58.26666667,3.884444444,0,15,15,0,0,22764,17828,16548,
44589.40712,30,58.26666667,3.884444444,0,15,15,0,0,27067,18705,23978,
44587.66215,30,58.26,3.884,0,15,15,0,0,60647,30595,51160,
44587.65833,28,58.23571429,3.882380952,0,15,15,0,0,64613,33137,55523,
44582.44462,28,58.18,3.878666667,0,15,15,0,0,22346,10573,20031,
44584.66753,28,58.18,3.878666667,0,15,15,0,0,19956,12479,19478,
44587.67292,28,58.15,3.876666667,0,15,15,0,0,56853,36872,48162,
44587.66476,28,58.14285714,3.876190476,0,15,15,0,0,68062,35453,57350,
44584.66024,28,58.10909091,3.873939394,0,15,15,0,0,20171,11486,15859,
44582.47135,28,58.10571429,3.873714286,0,15,15,0,0,22517,9676,19049,
44587.67656,28,58.09333333,3.872888889,0,15,15,0,0,49016,26916,39044,
44584.67986,30,58.05844156,3.870562771,0,15,15,0,0,20834,10318,21658,
44587.6533,28,58,3.866666667,0,15,15,0,0,69198,38285,56591,
44582.47049,30,57.97777778,3.865185185,0,15,15,0,0,18277,11391,16750,
44587.66458,28,57.94285714,3.862857143,0,15,15,0,0,65351,31873,56299,
44584.60243,28,57.92,3.861333333,0,15,15,0,0,17526,13022,17451,
44584.69722,30,57.89636364,3.859757576,0,15,15,0,0,17540,10890,16757,
44587.65347,28,57.88571429,3.859047619,0,15,15,0,0,71263,40089,57773,
44584.71545,28,57.82888889,3.855259259,0,15,14,0,0,24843,17581,19848,
44587.65781,28,57.77142857,3.851428571,0,15,15,0,0,64714,31642,55871,
44583.70729,28,57.76,3.850666667,0,15,15,0,0,57706,31852,49501,
44584.67951,28,57.75454545,3.85030303,0,15,15,0,0,15366,8520,19267,
44584.69635,28,57.62911877,3.841941252,0,15,15,0,0,23718,15215,18908,
44583.68628,28,57.51142857,3.834095238,0,15,15,0,0,55003,26891,48902,
44582.46163,28,57.48863636,3.832575758,0,15,15,0,0,22058,10313,18657,
44587.66059,28,57.46842105,3.83122807,0,15,15,0,0,65496,30306,57301,
44582.44028,28,57.46081871,3.830721248,0,15,15,0,0,44680,26469,36130,
44583.69566,28,57.45571429,3.830380952,0,15,15,0,0,61717,33248,55372,
44587.66267,28,57.4,3.826666667,0,15,15,0,0,59805,29530,52030,
44584.6026,28,57.23454545,3.815636364,0,15,15,0,0,21035,14254,18209,
44583.70174,26,57.21428571,3.814285714,0,15,15,0,0,60055,33859,50506,
44587.66389,28,57.2,3.813333333,0,15,15,0,0,65353,33927,54553,
44584.5908,28,57.18333333,3.812222222,0,15,15,0,0,65347,44563,57991,
44584.60052,28,57.14,3.809333333,0,15,15,0,0,17999,12701,16990,
44584.6,28,57.09047619,3.806031746,0,15,15,0,0,14724,11077,9443,
44587.65365,28,57.02857143,3.801904762,0,15,15,0,0,69789,38266,54866,
44582.44514,28,57.02181818,3.801454545,0,15,15,0,0,34848,18681,23375,
44587.67326,26,56.8,3.786666667,0,15,15,0,0,55481,33621,48514,
44583.68385,28,56.72857143,3.781904762,0,15,15,0,0,60189,32349,50043,
44587.67813,28,56.67035573,3.778023715,0,15,15,0,0,14434,9860,15509,
44587.65903,28,56.65714286,3.777142857,0,15,15,0,0,60072,32454,50014,
44587.66545,28,56.65714286,3.777142857,0,15,15,0,0,60958,30845,48427,
44587.67378,28,56.62337662,3.774891775,0,15,15,0,0,57672,33775,46298,
44584.60278,28,56.61212121,3.774141414,0,15,15,0,0,18151,14112,12563,
44587.67552,28,56.54571429,3.769714286,0,15,15,0,0,59198,33340,48476,
44587.10243,28,56.53333333,3.768888889,0,15,15,0,0,14781,10843,13533,
44587.67691,28,56.51428571,3.767619048,0,15,15,0,0,61738,32818,48138,
44583.67813,26,56.42857143,3.761904762,0,15,15,0,0,61776,29774,46283,
44583.69635,28,56.32,3.754666667,0,15,15,0,0,59064,30528,50090,
44583.69444,26,56.28571429,3.752380952,0,15,15,0,0,55934,30165,49884,
44582.43941,28,56.24444444,3.74962963,0,15,15,0,0,43562,27015,32573,
44584.69774,28,56.11969697,3.741313131,0,15,15,0,0,14480,9366,14497,
44587.64983,28,56.1,3.74,0,15,15,0,0,65047,42583,45496,
44587.66181,28,56.1,3.74,0,15,15,0,0,66299,31268,57385,
44587.67101,26,56.1,3.74,0,15,15,0,0,60867,34511,48202,
44587.65399,26,56.05714286,3.737142857,0,15,15,0,0,69621,37702,56549,
44583.70347,28,56.04,3.736,0,15,15,0,0,56532,33175,47704,
44584.58976,26,55.95555556,3.73037037,0,15,15,0,0,14644,13265,14588,
44587.65764,28,55.94285714,3.72952381,0,15,15,0,0,63083,29469,52691,
44583.68767,26,55.91428571,3.727619048,0,15,15,0,0,60414,33321,49835,
44584.59097,28,55.88333333,3.725555556,0,15,15,0,0,58739,47806,53316,
44587.65694,28,55.85,3.723333333,0,15,15,0,0,64992,32273,56748,
44583.69896,28,55.84,3.722666667,0,15,15,0,0,19515,13118,17202,
44587.56424,28,55.84,3.722666667,0,15,15,0,0,15918,11161,17257,
44588.94948,26,55.80666667,3.720444444,0,15,15,0,0,8155,9991,8506,
44584.60313,28,55.79666667,3.719777778,0,15,15,0,0,19222,12468,14334,
44587.66823,26,55.76571429,3.717714286,0,15,15,0,0,57492,34535,45381,
44582.44705,26,55.74,3.716,0,15,15,0,0,19683,9779,17733,
44587.68941,28,55.73058824,3.715372549,0,15,15,0,0,13429,11913,9499,
44583.69045,28,55.54285714,3.702857143,0,15,15,0,0,60704,27084,51789,
44583.54809,26,55.49220779,3.699480519,0,15,15,0,0,12238,11908,13648,
44583.70382,26,55.48095238,3.698730159,0,15,15,0,0,53060,33239,47690,
44584.65747,28,55.44,3.696,0,15,14,0,0,22075,13492,18213,
44584.68854,26,55.39090909,3.692727273,0,15,15,0,0,12200,7691,11143,
44583.02378,26,55.37777778,3.691851852,0,15,15,0,0,16174,10275,14493,
44582.44097,26,55.28,3.685333333,0,15,15,0,0,18907,12162,14978,
44584.67188,28,55.27272727,3.684848485,0,15,15,0,0,14075,8037,12817,
44584.66007,26,55.22545455,3.68169697,0,15,15,0,0,21496,10774,16387,
44583.17448,26,55.08039216,3.672026144,0,15,15,0,0,8789,10668,7883,
44584.67899,26,55.03333333,3.668888889,0,15,15,0,0,17789,11170,17712,
44583.66667,26,54.96,3.664,0,15,15,0,0,45128,23818,32409,
44584.59983,26,54.95194805,3.663463203,0,15,15,0,0,14326,10533,11365,
44587.67431,26,54.91428571,3.660952381,0,15,15,0,0,64210,38296,50996,
44584.59115,26,54.8,3.653333333,0,15,15,0,0,63782,47161,56040,
44587.66076,26,54.73157895,3.64877193,0,15,15,0,0,70458,40201,54993,
44587.66806,26,54.71428571,3.647619048,0,15,15,0,0,63441,35276,54865,
44587.675,24,54.6,3.64,0,15,15,0,0,59651,33379,50273,
44587.67465,26,54.44,3.629333333,0,15,15,0,0,63714,32635,54362,
44587.65642,26,54.42857143,3.628571429,0,15,15,0,0,61889,34992,54188,
44584.7,26,54.39142857,3.626095238,0,15,15,0,0,12381,8252,10719,
44589.41615,24,54.35609756,3.623739837,0,15,15,0,0,21527,15919,19664,
44582.67448,26,54.18545455,3.612363636,0,15,15,0,0,19400,14343,17440,
44584.66858,24,54.15,3.61,0,15,15,0,0,14760,8120,13030,
44587.67726,24,54.08190476,3.605460317,0,15,15,0,0,39008,25254,32814,
44587.12587,26,54.0631016,3.604206774,0,15,15,0,0,15048,9673,11364,
44587.67135,24,53.89,3.592666667,0,15,15,0,0,63226,31037,52465,
44582.4401,26,53.87251462,3.591500975,0,15,15,0,0,66467,36403,50297,
44582.44722,26,53.80814815,3.587209877,0,15,15,0,0,17278,9100,12523,
44584.67726,24,53.76590909,3.584393939,0,15,15,0,0,14743,8692,15569,
44582.46181,26,53.73636364,3.582424242,0,15,15,0,0,23557,10438,18736,
44587.66094,26,53.7,3.58,0,15,15,0,0,68741,35131,58715,
44583.70747,26,53.67333333,3.578222222,0,15,15,0,0,66152,36879,55735,
44587.65174,26,53.54571429,3.569714286,0,15,13,0,0,53689,35124,44340,
44582.94913,26,53.52222222,3.568148148,0,15,15,0,0,10012,12066,13305,
44584.59063,24,53.5,3.566666667,0,15,15,0,0,58471,40657,52555,
44585.99531,26,53.44583333,3.563055556,0,15,15,0,0,4238,4136,3670,
44583.7151,24,53.36613272,3.557742182,0,15,15,0,0,13493,12210,11787,
44587.77639,26,53.32666667,3.555111111,0,15,15,0,0,22011,17002,21374,
44583.69063,24,53.31428571,3.554285714,0,15,15,0,0,63046,30097,47700,
44584.67205,24,53.22424242,3.548282828,0,15,15,0,0,12274,7317,13527,
44584.08559,24,53.20666667,3.547111111,0,15,15,0,0,11387,9339,9069,
44587.66146,26,53.175,3.545,0,15,15,0,0,67253,33369,58328,
44587.66163,24,53.175,3.545,0,15,15,0,0,61948,31815,51258,
44586.80885,26,53.16909091,3.544606061,0,15,15,0,0,11681,9117,14116,
44583.70503,24,53.12857143,3.541904762,0,15,15,0,0,16160,10167,14890,
44582.44479,26,53.0762963,3.538419753,0,15,15,0,0,21415,9063,15492,
44586.65156,24,53.05428571,3.536952381,0,15,15,0,0,10322,7785,8252,
44585.98472,26,53.02812052,3.535208034,0,15,15,0,0,3261,2673,2466,
44583.69913,24,52.98,3.532,0,15,15,0,0,12820,8388,11039,
44587.65747,24,52.91428571,3.527619048,0,15,15,0,0,68936,33424,56781,
44584.67934,24,52.90909091,3.527272727,0,15,15,0,0,10829,7760,12315,
44583.68611,26,52.83142857,3.522095238,0,15,15,0,0,64443,33228,51180,
44587.76858,24,52.8275,3.521833333,0,15,13,0,0,15592,12861,14731,
44583.0375,24,52.81578947,3.521052632,0,15,15,0,0,15116,9668,12906,
44584.69705,24,52.76363636,3.517575758,0,15,15,0,0,11752,8162,13953,
44585.7908,24,52.73650794,3.515767196,0,15,15,0,0,14579,10187,12288,
44583.69931,24,52.72,3.514666667,0,15,15,0,0,14166,8784,14553,
44582.44757,26,52.70555556,3.513703704,0,15,15,0,0,14232,7952,15558,
44584.68958,26,52.69243243,3.512828829,0,15,14,0,0,11939,8883,12369,
44587.67413,24,52.65263158,3.510175439,0,15,15,0,0,59070,33318,50138,
44587.66667,24,52.60857143,3.507238095,0,15,15,0,0,64316,34930,53563,
44586.12326,24,52.525,3.501666667,0,15,15,0,0,12781,12525,10402,
44584.56233,24,52.48267622,3.498845082,0,15,15,0,0,15918,10875,9570,
44582.44583,24,52.46546547,3.497697698,0,15,15,0,0,15915,9213,16012,
44587.0474,24,52.43636364,3.495757576,0,15,15,0,0,17178,11761,11155,
44588.00642,24,52.37727273,3.491818182,0,15,15,0,0,12754,10319,10502,
44582.76128,24,52.34910394,3.489940263,0,15,15,0,0,12310,9429,9668,
44584.69531,26,52.32,3.488,0,15,12,0,0,16606,15108,15650,
44587.65885,24,52.2,3.48,0,15,15,0,0,58703,31801,48818,
44584.69809,24,52.1625,3.4775,0,15,15,0,0,10144,8871,13474,
44587.77031,24,52.14222222,3.476148148,0,15,15,0,0,15949,11971,12832,
44587.04861,24,52.1057971,3.473719807,0,15,15,0,0,11465,7310,9758,
44583.10816,24,52.10288625,3.47352575,0,15,15,0,0,7830,9630,7277,
44584.67708,24,52.07928571,3.471952381,0,15,15,0,0,14092,8092,13525,
44586.15,24,52.06071429,3.470714286,0,15,15,0,0,12553,8748,9693,
44587.6559,24,52,3.466666667,0,15,15,0,0,73522,44190,58666,
44585.98333,22,51.86727273,3.457818182,0,15,11,0,0,3207,2454,1781,
44586.01649,24,51.82,3.454666667,0,15,15,0,0,14568,9403,13196,
44584.69792,22,51.80113636,3.453409091,0,15,15,0,0,12714,8085,11599,
44583.66302,24,51.68857143,3.445904762,0,15,13,0,0,51225,25795,33890,
44583.66163,24,51.68,3.445333333,0,15,15,0,0,23889,14859,17909,
44584.70451,22,51.67745098,3.445163399,0,15,15,0,0,67753,44681,51083,
44585.99514,24,51.62666667,3.441777778,0,15,14,0,0,3296,3055,2610,
44586.01701,22,51.61396825,3.440931217,0,15,15,0,0,14650,8922,13689,
44587.68524,24,51.60909091,3.440606061,0,15,15,0,0,11106,9403,10597,
44582.81753,24,51.52861842,3.435241228,0,15,15,0,0,12488,7822,12920,
44583.67326,24,51.45714286,3.43047619,0,15,15,0,0,61047,27719,52870,
44584.58958,24,51.34984127,3.423322751,0,15,15,0,0,18649,15246,14810,
44586.65174,24,51.31294118,3.420862745,0,15,15,0,0,11724,7940,12256,
44585.49948,24,51.22287582,3.414858388,0,15,15,0,0,12318,10190,9039,
44589.1349,24,51.21515152,3.414343434,0,15,15,0,0,12737,7622,9372,
44582.44601,24,51.17777778,3.411851852,0,15,15,0,0,12935,7847,14587,
44584.69844,22,51.11666667,3.407777778,0,15,15,0,0,11061,7765,9591,
44583.68594,22,51.08571429,3.405714286,0,15,15,0,0,70091,37681,55630,
44582.44497,22,51.0637037,3.404246914,0,15,15,0,0,16793,7957,14246,
44587.67483,24,51,3.4,0,15,15,0,0,60627,35004,50757,
44585.1125,22,50.90662139,3.393774759,0,15,15,0,0,12592,11404,10033,
44585.98264,24,50.78181818,3.385454545,0,15,15,0,0,2521,1660,1210,
44582.81667,22,50.61609195,3.37440613,0,15,15,0,0,12257,7884,15739,
44584.58872,24,50.57428571,3.371619048,0,15,15,0,0,15466,12861,11912,
44583.67622,22,50.5,3.366666667,0,15,15,0,0,62455,29618,54673,
44583.72639,22,50.49655172,3.366436782,0,15,15,0,0,15285,9153,12740,
44587.67795,22,50.44782609,3.363188406,0,15,15,0,0,37119,23572,28334,
44587.85521,24,50.315,3.354333333,0,15,15,0,0,12863,11106,7869,
44586.55417,22,50.31290323,3.354193548,0,15,15,0,0,9325,8004,9400,
44586.80868,22,50.20666667,3.347111111,0,15,15,0,0,12950,10207,11036,
44589.41632,22,50.18390244,3.345593496,0,15,13,0,0,19202,11338,16914,
44585.49965,22,50.17005348,3.344670232,0,15,15,0,0,11273,8439,10556,
44585.98281,22,50.09189189,3.339459459,0,15,15,0,0,3020,2374,2214,
44587.67448,22,50.04571429,3.336380952,0,15,15,0,0,56610,35013,50635,
44584.72726,22,49.88888889,3.325925926,0,15,15,0,0,11054,7108,9424,
44584.68385,24,49.83916667,3.322611111,0,15,15,0,0,13254,9592,13064,
44583.71493,24,49.79913043,3.319942029,0,15,14,0,0,14435,12091,10401,
44589.41858,20,49.74,3.316,0,15,14,0,0,9313,7913,9603,
44584.95208,24,49.71818182,3.314545455,0,15,15,0,0,13089,7857,10583,
